Batch,,Original Name,Random Name ,quality,n ,nMLH1.foci,REDO.crop,XY.paired,achiasmate,asynased,notes
Batch16,,6aug19_10jul19_KAZ_m1_sp1_11.6_rev.tif,25758-3107-16778.tif,4,20,26,no,yes,2,0,
Batch16,,6aug19_10jul19_KAZ_m1_sp1_11.4_rev.tif,3265-29030-25134.tif,3,20,26,no,yes,0,0,
Batch16,,6aug19_10jul19_KAZ_m1_sp1_11.3_rev.tif,22366-5034-448.tif,3,20,24,no,yes,1,0,
Batch16,,6aug19_10jul19_KAZ_m1_sp1_11.2_rev.tif,23581-3676-26062.tif,5,20,20,no,yes,2,0,
Batch16,,6aug19_10jul19_KAZ_m1_sp1_11.1_rev.tif,24773-25664-23744.tif,3,20,24,no,yes,0,0,
Batch16,,4jul18_8jun18_CZECH_m1_sp1_8_rev.tif,23553-30460-18343.tif,4,20,23,no,yes,1,0,
Batch16,X,4jul18_8jun18_CZECH_m1_sp1_7_rev.tif,26082-4168-7848.tif,,20,19?,no,yes,,0,bad signal
Batch16,,4jul18_8jun18_CZECH_m1_sp1_6.1_rev.tif,6001-102-19933.tif,3,20,21,no,yes,2,0,
Batch16,X,4jul18_8jun18_CZECH_m1_sp1_5.2_rev.tif,947-16298-23324.tif,,20,14?,no,yes,,0,bad signal
Batch16,x,4jul18_8jun18_CZECH_m1_sp1_5.1_rev.tif,21177-26349-4042.tif,,20,14,no,yes,5?,0,bad signal
Batch16,X,4jul18_8jun18_CZECH_m1_sp1_4.2_rev.tif,17963-836-2415.tif,,20?,,no,yes,,,extra XY
Batch16,,4jul18_8jun18_CZECH_m1_sp1_4.1_rev.tif,8545-6851-25723.tif,5,20,18,no,yes,4,0,
Batch16,,4jul18_8jun18_CZECH_m1_sp1_3_rev.tif,20862-17782-28025.tif,4,20,20,no,yes,2,0,
Batch16,X,4jul18_8jun18_CZECH_m1_sp1_20.2_rev.tif,3597-18160-8112.tif,5,20,16?,no,yes,,0,bad signal
Batch16,X,4jul18_8jun18_CZECH_m1_sp1_20.1_rev.tif,19821-29318-31676.tif,,,,,,,,
Batch16,X,4jul18_8jun18_CZECH_m1_sp1_2_rev.tif,21096-28103-450.tif,,,,,,,,
Batch16,,4jul18_8jun18_CZECH_m1_sp1_18_rev.tif,27751-1836-13893.tif,5,20,19,no,yes,4,0,
Batch16,,4jul18_8jun18_CZECH_m1_sp1_17.4_rev.tif,6070-1961-21245.tif,4,20,22,no,yes,0,0,
Batch16,,4jul18_8jun18_CZECH_m1_sp1_17.3_rev.tif,15918-16944-12878.tif,5,20,21,no,yes,1,0,
Batch16,,4jul18_8jun18_CZECH_m1_sp1_17.1_rev.tif,3634-2152-18370.tif,5,20,24,yes,yes,1,0,crop right side
Batch16,X,4jul18_8jun18_CZECH_m1_sp1_16_rev.tif,14833-24979-14142.tif,5,20,18?,no,yes,,,bad signal
Batch16,,4jul18_8jun18_CZECH_m1_sp1_15_rev.tif,494-14779-19157.tif,5,20,19,no,yes,2,0,
Batch16,,4jul18_8jun18_CZECH_m1_sp1_13.2_rev.tif,23347-27870-2122.tif,4,20,20,no,yes,3,0,
Batch16,,4jul18_8jun18_CZECH_m1_sp1_13.1_rev.tif,24206-7517-12552.tif,4,20,23,no,yes,1,0,
Batch16,X,4jul18_8jun18_CZECH_m1_sp1_11.2_rev.tif,15668-15796-7775.tif,4?5?,20,,no,yes,,0,bad signal
Batch16,,4jul18_8jun18_CZECH_m1_sp1_11.1_rev.tif,26315-9952-21619.tif,5,20,16,no,yes,5,0,bad signal
Batch16,,2aug19_28sep18_MOLF_m2_sp1_9_rev.tif,7739-3695-13014.tif,3,20,20,no,yes,1,0,
Batch16,,2aug19_28sep18_MOLF_m2_sp1_8_rev.tif,28936-13411-7901.tif,1,20,24,no,yes,0,0,
Batch16,,2aug19_28sep18_MOLF_m2_sp1_7_rev.tif,14962-30232-9748.tif,3,20,24,no,yes,0,0,
Batch16,X,2aug19_28sep18_MOLF_m2_sp1_6_rev.tif,30327-29609-8944.tif,,21,,no,,,1,
Batch16,,2aug19_28sep18_MOLF_m2_sp1_5_rev.tif,28817-6870-1705.tif,2,20,23,no,yes,0,0,
Batch16,,2aug19_28sep18_MOLF_m2_sp1_4_rev.tif,18798-21917-32302.tif,4,20,20,no,yes,1,0,
Batch16,,2aug19_28sep18_MOLF_m2_sp1_3_rev.tif,30698-25683-31924.tif,4,20,21,no,yes,1,0,
Batch16,,2aug19_28sep18_MOLF_m2_sp1_2_rev.tif,29648-11660-19389.tif,1,20,27,no,yes,0,0,
Batch16,,2aug19_28sep18_MOLF_m2_sp1_18_rev.tif,9406-26272-2184.tif,3,20,21,no,yes,2,0,
Batch16,,2aug19_28sep18_MOLF_m2_sp1_17_rev.tif,12269-23238-26416.tif,2,20,28,no,no,0,0,
Batch16,,2aug19_28sep18_MOLF_m2_sp1_16_rev.tif,17645-10582-31556.tif,5,20,15,no,yes,5,0,
Batch16,,2aug19_28sep18_MOLF_m2_sp1_15_rev.tif,11802-897-2902.tif,3,20,25,no,yes,0,0,
Batch16,,2aug19_28sep18_MOLF_m2_sp1_14.2_rev.tif,21322-11275-3932.tif,4,20,24,no,yes,1,0,
Batch16,,2aug19_28sep18_MOLF_m2_sp1_14.1_rev.tif,2094-3744-4871.tif,2,20,24,no,yes,0,0,
Batch16,,2aug19_28sep18_MOLF_m2_sp1_13_rev.tif,8160-3293-10191.tif,3,20,22,no,yes,2,0,
Batch16,,2aug19_28sep18_MOLF_m2_sp1_12_rev.tif,9102-8613-21676.tif,2,20,25,no,yes,1,0,possible duplicate? Checked not duplicate
Batch16,,2aug19_28sep18_MOLF_m2_sp1_11_rev.tif,26902-18525-20356.tif,2,20,22,no,no,0,0,
Batch16,,2aug19_28sep18_MOLF_m2_sp1_10_rev.tif,8797-13862-19325.tif,3,20,23,no,yes,1,0,
Batch16,,2aug19_28sep18_MOLF_m2_sp1_1_rev.tif,9885-20904-20117.tif,2,20,21,no,yes,0,0,
Batch16,,2apr15_30sep14_G_m5_sp2_3_rev.tif,22460-30713-26279.tif,2,20,22,no,no,1,0,
Batch16,,2apr15_30sep14_G_m5_sp2_1_rev.tif,758-31722-12203.tif,4,20,24,no,no,0,0,
Batch16,,2apr15_30sep14_G_m5_sp1_9_rev.tif,26756-19458-4357.tif,2,20,21,yes,yes,2,1,
Batch16,,2apr15_30sep14_G_m5_sp1_8_rev.tif,6646-24371-1548.tif,2,20,26,no,yes,1,0,
Batch16,,2apr15_30sep14_G_m5_sp1_7_rev.tif,3545-180-18304.tif,2,20,25,no,yes,0,0,
Batch16,,2apr15_30sep14_G_m5_sp1_2_rev.tif,26560-20692-28242.tif,3,20,26,no,yes,2,0,
Batch16,,2apr15_30sep14_G_m5_sp1_1_rev.tif,19251-10927-5910.tif,4,20,26,no,yes,0,0,
Batch16,,27mar16_6mar16_G_m2_sp1_9.2_rev.tif,854-16897-31258.tif,5,20,16,yes,yes,4,0,
Batch16,,27mar16_6mar16_G_m2_sp1_9.1_rev.tif,19286-30399-23060.tif,3,20,20,no,yes,1,0,
Batch16,,27mar16_6mar16_G_m2_sp1_8.2_rev.tif,4093-5121-27737.tif,1,20,19,yes,yes,0,0,
Batch16,,27mar16_6mar16_G_m2_sp1_8.1_rev.tif,3363-10735-9313.tif,2,20,20,no,yes,1,0,
Batch16,,27mar16_6mar16_G_m2_sp1_7_rev.tif,16399-5161-14315.tif,3,20,22,no,no,1,0,
Batch16,,27mar16_6mar16_G_m2_sp1_6.2_rev.tif,18143-8744-16909.tif,1,20,23,no,yes,0,0,
Batch16,,27mar16_6mar16_G_m2_sp1_6.1_rev.tif,5847-3783-15695.tif,1,20,25,no,yes,0,0,
Batch16,,27mar16_6mar16_G_m2_sp1_5.2_rev.tif,7709-7421-6024.tif,3,20,27,no,yes,0,0,
Batch16,,27mar16_6mar16_G_m2_sp1_5.1_rev.tif,15484-8168-29401.tif,1,20,23,no,yes,1,0,
Batch16,,27mar16_6mar16_G_m2_sp1_4_rev.tif,23216-29002-32040.tif,1,20,24,no,yes,1,0,
Batch16,,27mar16_6mar16_G_m2_sp1_3.2_rev.tif,6720-16155-8163.tif,2,20,23,no,yes,1,0,
Batch16,,27mar16_6mar16_G_m2_sp1_3.1_rev.tif,23889-467-25578.tif,2,20,23,no,yes,0,0,
Batch16,,27mar16_6mar16_G_m2_sp1_2_rev.tif,27287-9123-29377.tif,1,20,20,no,yes,1,0,
Batch16,,27mar16_6mar16_G_m2_sp1_10_rev.tif,28377-18949-16278.tif,1,20,24,no,yes,0,0,
Batch16,X,26sep18_3sep18_TOM_m1_sp1_9.3_rev.tif,16364-6324-19073.tif,,,,,,,,bad signal
Batch16,X,26sep18_3sep18_TOM_m1_sp1_9.1_rev.tif,832-21378-27303.tif,,,,,,,,
Batch16,X,26sep18_3sep18_TOM_m1_sp1_7_rev.tif,3594-15789-24768.tif,,,,,,,,
Batch16,,26sep18_3sep18_TOM_m1_sp1_6_rev.tif,23491-29230-2725.tif,5,20,19,no,yes,3,0,
Batch16,X,26sep18_3sep18_TOM_m1_sp1_5.1_rev.tif,19841-3184-25889.tif,,,,,,,,
Batch16,X,26sep18_3sep18_TOM_m1_sp1_4_rev.tif,7644-9668-30688.tif,,,,,,,,bad signal
Batch16,X,26sep18_3sep18_TOM_m1_sp1_3_rev.tif,11651-26695-25375.tif,5?,20,21?,no,yes,2?,0,kinda bad signal
Batch16,,26sep18_3sep18_TOM_m1_sp1_2_rev.tif,2291-17224-24992.tif,5,20,22,no,yes,1,0,
Batch16,,26sep18_3sep18_TOM_m1_sp1_10_rev.tif,749-24015-26691.tif,5,20,20,no,yes,3,0,
Batch16,,26sep18_3sep18_TOM_m1_sp1_1_rev.tif,18444-31222-17499.tif,5,20,18,no,yes,2,0,
Batch16,,25jul19_28sep18_CZECH_m3_sp1_9.1_rev.tif,15692-18920-15500.tif,1,20,23,no,yes,0,0,
Batch16,,25jul19_28sep18_CZECH_m3_sp1_8.2_rev.tif,19469-7539-16626.tif,4,20,20,no,yes,1,0,
Batch16,,25jul19_28sep18_CZECH_m3_sp1_8.1_rev.tif,20150-28572-14781.tif,2,20,27,no,yes,1,0,
Batch16,,25jul19_28sep18_CZECH_m3_sp1_7_rev.tif,23734-7276-15046.tif,2,20,21,no,yes,2,0,
Batch16,,25jul19_28sep18_CZECH_m3_sp1_6.2_rev.tif,22298-23997-25225.tif,5,20,23,no,yes,1,0,
Batch16,,25jul19_28sep18_CZECH_m3_sp1_6.1_rev.tif,19482-19876-15249.tif,4,20,21,no,yes,1,0,
Batch16,,25jul19_28sep18_CZECH_m3_sp1_4_rev.tif,9399-23690-3425.tif,4,20,23,no,yes,1,0,
Batch16,,25jul19_28sep18_CZECH_m3_sp1_31_rev.tif,13528-11591-4786.tif,5,20,21,no,yes,3,0,DUPLICATE. Checked not a duplicate
Batch16,,25jul19_28sep18_CZECH_m3_sp1_30_rev.tif,4901-14451-16169.tif,5,20,22,no,yes,4,0,
Batch16,,25jul19_28sep18_CZECH_m3_sp1_3.3_rev.tif,27917-23318-25242.tif,5,20,18,no,yes,3,0,
Batch16,,25jul19_28sep18_CZECH_m3_sp1_29_rev.tif,7818-6431-29881.tif,5,20,20,no,yes,3,0,
Batch16,,25jul19_28sep18_CZECH_m3_sp1_28_rev.tif,8566-3976-28131.tif,5,20,19,no,yes,3,0,
Batch16,,25jul19_28sep18_CZECH_m3_sp1_27_rev.tif,22136-27955-4601.tif,5,20,20,no,yes,1,0,
Batch16,,25jul19_28sep18_CZECH_m3_sp1_26.1_rev.tif,1923-28672-23351.tif,3,20,21,no,yes,1,0,
Batch16,,25jul19_28sep18_CZECH_m3_sp1_25_rev.tif,26209-27027-6829.tif,4,20,19,no,yes,1,0,
Batch16,,25jul19_28sep18_CZECH_m3_sp1_24.1_rev.tif,30873-27554-4942.tif,5,20,20,no,yes,0,0,
Batch16,,25jul19_28sep18_CZECH_m3_sp1_23_rev.tif,10890-22254-9275.tif,3,20,20,no,yes,2,0,
Batch16,,25jul19_28sep18_CZECH_m3_sp1_22_rev.tif,28874-20872-18121.tif,5,20,16,no,yes,5,0,
Batch16,X,25jul19_28sep18_CZECH_m3_sp1_20.2_rev.tif,19419-24285-3303.tif,,,,,,,,bad signal
Batch16,X,25jul19_28sep18_CZECH_m3_sp1_20.1_rev.tif,11732-2666-32195.tif,,20,13?,no,yes,,0,
Batch16,,25jul19_28sep18_CZECH_m3_sp1_2.1_rev.tif,29197-18906-17497.tif,3,20,19,no,yes,0,0,
Batch16,,25jul19_28sep18_CZECH_m3_sp1_19_rev.tif,5925-6903-24898.tif,3,20,22,no,yes,0,0,
Batch16,X,25jul19_28sep18_CZECH_m3_sp1_17.2_rev.tif,4852-14806-8813.tif,,20,14?,no,yes,,0,bad signal
Batch16,X,25jul19_28sep18_CZECH_m3_sp1_17.1_rev.tif,15915-8555-18163.tif,,,,no,yes,,0,bad signal
Batch16,,25jul19_28sep18_CZECH_m3_sp1_16_rev.tif,3844-28988-15512.tif,5,20,16,no,yes,5,0,possible duplicate. Checked not a duplicate
Batch16,X,25jul19_28sep18_CZECH_m3_sp1_15p_rev.tif,13901-12333-31186.tif,,,,,,,,
Batch16,,25jul19_28sep18_CZECH_m3_sp1_15.3_rev.tif,30269-13470-12144.tif,5,20,18,no,yes,1,0,
Batch16,,25jul19_28sep18_CZECH_m3_sp1_15.2_rev.tif,20016-2168-22195.tif,3,20,22,no,yes,1,0,
Batch16,X,25jul19_28sep18_CZECH_m3_sp1_15.1_rev.tif,19995-23911-14604.tif,,,,,,,,
Batch16,,25jul19_28sep18_CZECH_m3_sp1_14_rev.tif,26682-6999-10693.tif,1,20,23,no,yes,0,0,
Batch16,,25jul19_28sep18_CZECH_m3_sp1_13.1_rev.tif,20556-22078-6754.tif,3,20,21,no,yes,0,0,
Batch16,,25jul19_28sep18_CZECH_m3_sp1_12.2_rev.tif,24175-11394-23170.tif,4,20,19,no,yes,1,0,
Batch16,,25jul19_28sep18_CZECH_m3_sp1_12.1_rev.tif,11058-1540-20684.tif,5,20,20,no,yes,2,0,
Batch16,,25jul19_28sep18_CZECH_m3_sp1_11.2_rev.tif,5666-18910-28075.tif,5,20,16,no,yes,3,0,
Batch16,,25jul19_28sep18_CZECH_m3_sp1_11.1_rev.tif,8310-13455-9806.tif,3,20,26,no,yes,0,0,
