Batch1,,16oct16_30sep16_MSM_m1_sp1_10_rev.tif,5041-2068-22464.tif,3,20,27,no,y,0,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_12.1_rev.tif,4376-31681-10616.tif,3,20,28,no,y,1,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_13_rev.tif,7430-14150-27760.tif,3,20,31,no,y,0,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_23_rev.tif,19502-12554-9533.tif,3,20,30,no,,0,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_7_rev.tif,26985-21988-4161.tif,3,20,28,no,y,0,0,
Batch1,,1oct16_1apr16_G_m4_sp1_6_rev.tif,8923-17085-15266.tif,3,20,29,no,y,0,0,
Batch1,,27oct16_31aug16_MSM_m1_sp1_14_rev.tif,7205-8408-4351.tif,3,20,23,no,y,0,0,
Batch1,,27oct16_31aug16_MSM_m1_sp1_24_rev.tif,776-810-4069.tif,3,20,31,no,y,0,0,
Batch1,,27oct16_31aug16_MSM_m1_sp1_7_rev.tif,2675-12576-6474.tif,3,20,30,no,y,0,0,
Batch1,,28oct16_1apr16_G_m4_sp1_14_rev.tif,24058-8003-25867.tif,3,20,21,no,y,1,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_12_rev.tif,13983-14663-14777.tif,3,20,23,no,no,0,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_16.2_rev.tif,4702-29858-29067.tif,3,20,20,no,y,1,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_19_rev.tif,17828-3770-16823.tif,3,20,22,no,yes,0,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_2.2_rev.tif,16275-14463-1808.tif,3,20,25,no,yes,0,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_9_rev.tif,31481-20128-2535.tif,3,20,21,no,y,1,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_11_rev.tif,8876-4809-5059.tif,4,20,23,no,y,3,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_15_rev.tif,12897-7342-9243.tif,4,20,24,no,yes,0,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_19.1_rev.tif,31519-9777-30924.tif,4,20,27,no,y,1,0,
Batch1,,1oct16_30jun16_CAST_m3_sp1_2_rev.tif,4725-20261-29069.tif,4,20,23,no,y,0,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_4.2_rev.tif,31132-1186-18590.tif,4,20,21,no,y,0,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_18_rev.tif,3997-8671-10558.tif,5,20,27,no,y,0,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_19.2_rev.tif,9142-8248-17058.tif,5,20,29,no,y,0,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_2_rev.tif,177-15023-4409.tif,5,20,20,no,yes,2,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_24_rev.tif,8765-6308-16046.tif,5,20,21,no,y,1,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_20.2_rev.tif,15566-3823-30577.tif,5,20,20,no,yes,2,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_7_rev.tif,8350-2516-32255.tif,5,20,17,no,y,2,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_8_rev.tif,32326-25225-21547.tif,5,20,23,no,y,0,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_22_rev.tif,14934-10399-23048.tif,4,20,26,no,yes,1,0,
Batch1,,27oct16_31aug16_MSM_m1_sp1_20_rev.tif,10245-6382-11690.tif,3,20,30,no,yes,0,0,
Batch1,,14oct16_30jun16_CAST_m3_sp1_11.2_rev.tif,24613-12671-7507.tif,1,20,20,y,y,1,0,
Batch1,,14oct16_30jun16_CAST_m3_sp1_12_rev.tif,25757-8818-25562.tif,1,20,23,y,y,0,0,
Batch1,,1oct16_1apr16_G_m4_sp1_4_rev.tif,5944-27898-16400.tif,1,20,26,y,y,0,0,
Batch1,,14oct16_30jun16_CAST_m3_sp1_17_rev.tif,7820-26382-18309.tif,2,20,22,y,y,1,0,
Batch1,,14oct16_30jun16_CAST_m3_sp1_19_rev.tif,9373-26325-3846.tif,2,20,22,y,y,1,0,
Batch1,,14oct16_30jun16_CAST_m3_sp1_2_rev.tif,6588-23595-24997.tif,2,20,24,y,y,0,0,
Batch1,,14oct16_30jun16_CAST_m3_sp1_20_rev.tif,18555-2010-25599.tif,2,20,20,y,yes,1,0,
Batch1,,14oct16_30jun16_CAST_m3_sp1_3.1_rev.tif,2070-22677-8787.tif,2,20,29,y,yes,0,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_13.1_rev.tif,20885-26392-21813.tif,2,20,21,y,yes,0,0,
Batch1,,16oct16_30sep16_MSM_m1_sp1_4_rev.tif,2108-23226-1629.tif,3,20,21,y,yes,0,0,nonhomolog tangel
Batch1,,14oct16_30jun16_CAST_m3_sp1_18.1_rev.tif,19294-5766-7589.tif,3,20,20,y,yes,1,0,
Batch1,,27oct16_31aug16_MSM_m1_sp1_6.1_rev.tif,7888-25774-10854.tif,3,20,29,y,y,0,0,
Batch1,,28oct16_1apr16_G_m4_sp1_13_rev.tif,19349-23616-29720.tif,3,20,27,y,yes,0,0,
Batch1,,28oct16_1apr16_G_m4_sp1_10_rev.tif,27816-7041-12698.tif,4,20,26,y,y,0,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_10_rev.tif,7288-14572-5006.tif,4,20,21,y,y,1,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_15_rev.tif,8564-30432-4214.tif,4,20,25,y,y,0,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_13_rev.tif,32019-2193-28378.tif,5,,,y,,,,
Batch1,,14oct16_30jun16_CAST_m3_sp1_18.2_rev.tif,18549-22954-14992.tif,2,20,22,yes,yes,1,0,
Batch1,,27oct16_31aug16_MSM_m1_sp1_15.4_rev.tif,17007-9083-31823.tif,2,20,30,yes,yes,,,
Batch1,,14oct16_30jun16_CAST_m3_sp1_1_rev.tif,10773-15734-14172.tif,3,,18,yes,,,,
Batch1,,14oct16_30jun16_CAST_m3_sp1_11.3_rev.tif,16931-17150-14842.tif,3,20,22,yes,yes,1,0,
Batch1,,1oct16_1apr16_G_m4_sp1_5_rev.tif,13421-3688-7025.tif,3,20,26,yes,yes,0,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_20_rev.tif,13935-4180-31927.tif,4,20,17,yes,yes,5,0,
Batch1,,14oct16_30jun16_CAST_m3_sp1_4_rev.tif,13946-19860-23363.tif,3,20,22,yes,,1,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_11.2_rev.tif,13531-14792-15158.tif,4,20,20,yes,yes,0,0,
Batch1,,9sep16_30jun16_CAST_m1_sp1_6.2_rev.tif,27337-23361-24842.tif,5,,,,,,,no signal
Batch1,,16oct16_30sep16_MSM_m1_sp1_21_rev.tif,24782-32702-5382.tif,5,,,,,,,
Batch1,,16oct16_30sep16_MSM_m1_sp1_5_rev.tif,32017-17233-27628.tif,5,27,,,,,,
Batch1,,9sep16_30jun16_CAST_m1_sp1_1_rev.tif,28912-29159-19857.tif,5,20,14,,,,,
Batch1,,9sep16_30jun16_CAST_m1_sp1_3_rev.tif,12707-24202-784.tif,5,20,14,,,5,0,
Batch3,,1mar16_3jan16_G_m2_sp1_1_rev.tif,29129-10442-17527.tif,1,20,26,n,y,0,0,
Batch3,,1mar16_3jan16_G_m2_sp1_10_rev.tif,22836-1877-8059.tif,1,20,23,,y,0,0,
Batch3,,1mar16_3jan16_G_m2_sp1_11.1_rev.tif,7324-3311-7042.tif,2,20,20,,y,0,0,
Batch3,,1mar16_3jan16_G_m2_sp1_11.2_rev.tif,19726-27851-19430.tif,1,20,23,,y,0,0,
Batch3,,1mar16_3jan16_G_m2_sp1_12_rev.tif,8533-32693-25532.tif,1,20,24,n,yes,0,0,
Batch3,,1mar16_3jan16_G_m2_sp1_13_rev.tif,10397-31691-32448.tif,1,20,22,,y,0,0,
Batch3,,1mar16_3jan16_G_m2_sp1_14.1_rev.tif,6800-19080-7193.tif,1,20,23,,y,0,0,
Batch3,,1mar16_3jan16_G_m2_sp1_14.2_rev.tif,32745-5159-31953.tif,1,20,24,y,y,0,0,
Batch3,,1mar16_3jan16_G_m2_sp1_15_rev.tif,25940-19510-24189.tif,2,20,27,,Y?,0,0,possible entanglement
Batch3,,1mar16_3jan16_G_m2_sp1_16_rev.tif,6741-30834-11296.tif,1,20,26,n,y,0,0,
Batch3,,1mar16_3jan16_G_m2_sp1_17.1_rev.tif,24122-31472-31857.tif,1,20,22,,y,0,0,
Batch3,,1mar16_3jan16_G_m2_sp1_17.2_rev.tif,24308-30852-17914.tif,1,20,22,,y,0,0,
Batch3,,1mar16_3jan16_G_m2_sp1_18.1_rev.tif,14038-8570-3864.tif,1,20,23,,y,0,0,
Batch3,,1mar16_3jan16_G_m2_sp1_19.1_rev.tif,665-23065-8671.tif,2,20,27,y,y,0,0,
Batch3,,1mar16_3jan16_G_m2_sp1_19.2_rev.tif,11946-12071-32642.tif,2,20,22,yes,y,0,0,
Batch3,,1mar16_3jan16_G_m2_sp1_19.3_rev.tif,1448-1924-5940.tif,1,20,23,,y,0,0,
Batch3,,1mar16_3jan16_G_m2_sp1_2_rev.tif,13735-19305-15806.tif,1,20,26,,y,0,0,
Batch3,,1mar16_3jan16_G_m2_sp1_20_rev.tif,12435-27458-18654.tif,1,20,21,,y,0,0,
Batch3,,1mar16_3jan16_G_m2_sp1_21.1_rev.tif,9988-2002-4884.tif,3,20,21,,yes,1,0,
Batch3,,1mar16_3jan16_G_m2_sp1_21.2_rev.tif,18937-13885-11722.tif,1,20,26,,y,0,0,
Batch3,,1mar16_3jan16_G_m2_sp1_22_rev.tif,1157-12510-8233.tif,1,20,24,,y,0,0,
Batch3,,1mar16_3jan16_G_m2_sp1_23_rev.tif,9076-23416-3441.tif,1,20,20,n,y,1,0,
Batch3,,1mar16_3jan16_G_m2_sp1_24_rev.tif,19050-14335-27187.tif,4,20,20,,y,0,0,foci slightly offset
Batch3,,1mar16_3jan16_G_m2_sp1_25.2_rev.tif,31846-3933-6914.tif,1,20,27,,y,0,0,
Batch3,,1mar16_3jan16_G_m2_sp1_3_rev.tif,24029-8794-1990.tif,2,20,24,,y,0,0,
Batch3,,1mar16_3jan16_G_m2_sp1_4_rev.tif,6793-17948-20734.tif,2,20,20,,y,1,0,
Batch3,,1mar16_3jan16_G_m2_sp1_5_rev.tif,7159-31450-22201.tif,1,20,22,,y,0,0,possible duplicae
Batch3,,1mar16_3jan16_G_m2_sp1_6_rev.tif,29107-3185-21224.tif,1,20,26,n,y,0,0,
Batch3,,1mar16_3jan16_G_m2_sp1_7_rev.tif,28258-30339-6369.tif,1,20,25,n,y,0,0,
Batch3,,1mar16_3jan16_G_m2_sp1_8.1_rev.tif,25143-4824-16698.tif,1,20,32,,y,0,0,possible entangle
Batch3,,1mar16_3jan16_G_m2_sp1_8.2_rev.tif,693-28687-2965.tif,1,20,24,,y,0,0,
Batch3,,1mar16_3jan16_G_m2_sp1_9.1_rev.tif,25464-7390-11308.tif,1,20,22,yes,y,0,0,
Batch3,,29nov16_13nov16_MSM_m2_sp1_11_rev.tif,4017-9476-2260.tif,3,20,36,,y,0,0,
Batch3,,29nov16_13nov16_MSM_m2_sp1_13_rev.tif,17627-6773-16019.tif,1,20,33,,y,0,0,
Batch3,,29nov16_13nov16_MSM_m2_sp1_14_rev.tif,9642-28550-26687.tif,1,20,35,,yes,0,0,
Batch3,,29nov16_13nov16_MSM_m2_sp1_15_rev.tif,16414-25488-25721.tif,4,20,31,,y,1,0,
Batch3,,29nov16_13nov16_MSM_m2_sp1_16_rev.tif,6834-7453-30407.tif,2,20,34,,y,0,0,
Batch3,,29nov16_13nov16_MSM_m2_sp1_17_rev.tif,5746-807-9431.tif,2,,30,,y,0,0,
Batch3,,29nov16_13nov16_MSM_m2_sp1_18_rev.tif,26509-19083-30949.tif,2,20,27,,no,1,1,
Batch3,,29nov16_13nov16_MSM_m2_sp1_2_rev.tif,17-11474-454.tif,3,20,33,,y,0,0,
Batch3,,29nov16_13nov16_MSM_m2_sp1_21_rev.tif,7623-15742-6329.tif,3,20,29,,y,0,0,possbile duplicate
Batch3,,29nov16_13nov16_MSM_m2_sp1_22_rev.tif,26518-27201-8620.tif,3,20,29,n,y,0,0,SC not very good
Batch3,,29nov16_13nov16_MSM_m2_sp1_23_rev.tif,21913-8696-24664.tif,3,20,32,,y,0,0,
Batch3,,29nov16_13nov16_MSM_m2_sp1_25_rev.tif,26353-18796-19669.tif,2,20,32,,yes,0,0,
Batch3,,29nov16_13nov16_MSM_m2_sp1_26_rev.tif,22782-27780-22623.tif,1,20,32,,y,0,0,possible duplicate?
Batch3,,29nov16_13nov16_MSM_m2_sp1_27_rev.tif,30261-14957-3787.tif,2,20,33,,y,0,0,staggered centromere
Batch3,,29nov16_13nov16_MSM_m2_sp1_3_rev.tif,6768-20047-11212.tif,3,20,32,,y,0,0,possible duplicate?
Batch3,,29nov16_13nov16_MSM_m2_sp1_4.1_rev.tif,4088-30135-13602.tif,2,20,34,,y,0,0,possible tangle
Batch3,,29nov16_13nov16_MSM_m2_sp1_5.1_rev.tif,28318-15844-29711.tif,1,20,30,n,y,0,0,
Batch3,,29nov16_13nov16_MSM_m2_sp1_6.1_rev.tif,2023-28301-8432.tif,4,20,27,,y,2,0,
Batch3,,29nov16_13nov16_MSM_m2_sp1_7_rev.tif,59-18393-29582.tif,1,20,30,,y,0,0,
Batch3,,29nov16_13nov16_MSM_m2_sp1_8_rev.tif,31797-17567-29490.tif,2,20,26,,y,0,0,possible tanlge
Batch3,,29nov16_13nov16_MSM_m2_sp1_9_rev.tif,817-9854-3942.tif,4,20,30,,y,0,0,possible tangle
Batch3,,30nov16_13nov16_LEWES_m1_sp1_11_rev.tif,13876-20326-1135.tif,3,20,24,,y,1,0,
Batch3,,30nov16_13nov16_LEWES_m1_sp1_12_rev.tif,10028-28252-27591.tif,4,20,23,,y,1,0,
Batch3,,30nov16_13nov16_LEWES_m1_sp1_14_rev.tif,5889-5522-6418.tif,4,20,25,,y,0,0,
Batch3,,30nov16_13nov16_LEWES_m1_sp1_15.1_rev.tif,20778-24710-19766.tif,5,20,23,,y,1,0,
Batch3,,30nov16_13nov16_LEWES_m1_sp1_16.1_rev.tif,12753-21297-21482.tif,5,20,19,,y,1,0,signal not very good
Batch3,,30nov16_13nov16_LEWES_m1_sp1_17_rev.tif,27618-15239-5149.tif,4,20,33,,yes,0,0,
Batch3,,30nov16_13nov16_LEWES_m1_sp1_18_rev.tif,18744-27907-31039.tif,2,20,25,yes,yes,0,0,
Batch3,,30nov16_13nov16_LEWES_m1_sp1_19.1_rev.tif,27363-7007-24669.tif,2,20,27,,y,0,0,
Batch3,,30nov16_13nov16_LEWES_m1_sp1_20_rev.tif,6653-28546-21303.tif,3,20,23,y,y,0,0,
Batch3,,30nov16_13nov16_LEWES_m1_sp1_22.2_rev.tif,959-2160-27312.tif,2,20,23,,y,1,0,
Batch3,,30nov16_13nov16_LEWES_m1_sp1_23_rev.tif,23842-15273-14899.tif,4,20,24,,y,0,0,possible tangle
Batch3,,30nov16_13nov16_LEWES_m1_sp1_24_rev.tif,32040-4540-12312.tif,4,20,28,,y,0,0,
Batch3,,30nov16_13nov16_LEWES_m1_sp1_25.1_rev.tif,9066-30259-28617.tif,2,20,19,,,2,0,
Batch3,,30nov16_13nov16_LEWES_m1_sp1_27_rev.tif,29-21679-3327.tif,3,20,22,y,y,0,0,
Batch3,,30nov16_13nov16_LEWES_m1_sp1_28_rev.tif,16361-22985-25026.tif,3,20,29,,y,1,0,
Batch3,,30nov16_13nov16_LEWES_m1_sp1_29_rev.tif,16569-6176-27191.tif,3,20,21,y,y,0,0,extra chrm noise
Batch3,,30nov16_13nov16_LEWES_m1_sp1_3_rev.tif,10605-9426-30890.tif,3,20,29,,y,0,0,
Batch3,,30nov16_13nov16_LEWES_m1_sp1_30.1_rev.tif,2939-16326-32396.tif,5,20,24,y,y,0,0,possible duplicate?
Batch3,,30nov16_13nov16_LEWES_m1_sp1_4_rev.tif,26556-25769-12712.tif,2,20,26,,yes,0,0,
Batch3,,30nov16_13nov16_LEWES_m1_sp1_5.1_rev.tif,22725-27857-14705.tif,3,20,21,,yes,2,0,
Batch3,,30nov16_13nov16_LEWES_m1_sp1_5.2_rev.tif,2680-16155-1214.tif,4,20,19,Yes,,,0,
Batch3,,30nov16_13nov16_LEWES_m1_sp1_6.1_rev.tif,14626-15420-399.tif,4,20,23,,y,0,0,
Batch3,,30nov16_13nov16_LEWES_m1_sp1_7_rev.tif,30564-28521-14840.tif,1,20,25,n,y,0,0,
Batch3,,30nov16_13nov16_LEWES_m1_sp1_8_rev.tif,17634-7442-16299.tif,5,20,24,,y,0,0,several foci signal in centromere
Batch3,,30nov16_13nov16_LEWES_m1_sp1_9_rev.tif,21651-25908-13560.tif,4,20,25,,y,1,0,
Batch3,,30nov16_13nov16_MSM_m1_sp1_1.1_rev.tif,12708-25829-18375.tif,4,20,30,,y,0,0,very compact cell
Batch3,,30nov16_13nov16_MSM_m1_sp1_10_rev.tif,32735-29006-23569.tif,2,20,32,,yes,0,0,possible tangle
Batch3,,30nov16_13nov16_MSM_m1_sp1_11.1_rev.tif,31239-29463-1540.tif,1,20,33,n,y,0,0,
Batch3,,30nov16_13nov16_MSM_m1_sp1_11.2_rev.tif,11797-16839-6064.tif,3,20,23,,y,2,0,
Batch3,,30nov16_13nov16_MSM_m1_sp1_12_rev.tif,1255-19103-718.tif,2,20,32,,y,0,0,
Batch3,,30nov16_13nov16_MSM_m1_sp1_13.1_rev.tif,27117-17025-6179.tif,3,20,30,,yes,0,0,
Batch3,,30nov16_13nov16_MSM_m1_sp1_13.2_rev.tif,7570-19701-18344.tif,2,20,30,,y,0,0,staggered centromeres. possible duplicate?
Batch3,,30nov16_13nov16_MSM_m1_sp1_13.3_rev.tif,9514-11075-26316.tif,2,20,30,,y,0,0,staggered centromeres
Batch3,,30nov16_13nov16_MSM_m1_sp1_14.1_rev.tif,3493-1005-15115.tif,2,20,28,,yes,0,0,
Batch3,,30nov16_13nov16_MSM_m1_sp1_14.2_rev.tif,30850-17814-1058.tif,3,20,22,,y,0,0,
Batch3,,30nov16_13nov16_MSM_m1_sp1_15_rev.tif,29845-1706-12049.tif,2,20,33,,y,0,0,possible duplicate?
Batch3,,30nov16_13nov16_MSM_m1_sp1_16_rev.tif,16150-17356-26126.tif,2,20,31,yes,y,0,0,
Batch3,,30nov16_13nov16_MSM_m1_sp1_17_rev.tif,16906-10748-29157.tif,5,20,28,y,y,0,0,staggered centromere
Batch3,,30nov16_13nov16_MSM_m1_sp1_18_rev.tif,161-12279-8836.tif,2,20,32,,y,0,0,
Batch3,,30nov16_13nov16_MSM_m1_sp1_19_rev.tif,20383-26293-49.tif,3,20,30,,yes,0,0,
