Batch,,Original Name,Random Name ,quality,n ,nMLH1.foci,REDO.crop,XY.paired,achiasmate,asynased,notes
Batch7,,22dec17_4dec17_KAZ_m1_sp1_24.1_rev.tif,26821-11405-3562.tif,4,20,22,n,y,0,0,
Batch7,,22dec17_4dec17_KAZ_m1_sp1_27_rev.tif,12444-8703-23264.tif,5,20,22,n,y,0,0,
Batch7,,21nov17_7nov17_KAZ_m1_sp1_2.3_rev.tif,6179-20894-2916.tif,1,20,23,no,yes,0,0,
Batch7,,21nov17_7nov17_KAZ_m1_sp1_2.2_rev.tif,13228-6171-9563.tif,1,20,23,n,y,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_34_rev.tif,3319-7742-30577.tif,2,20,23,yes,yes,0,0,
Batch7,,21nov17_7nov17_KAZ_m1_sp1_5_rev.tif,10758-17282-23090.tif,2,20,23,yes,n,0,0,
Batch7,,22dec17_4dec17_KAZ_m1_sp1_7_rev.tif,31046-30437-25120.tif,3,20,23,no,yes,0,0,
Batch7,,22dec17_4dec17_KAZ_m1_sp1_23_rev.tif,32406-26853-13299.tif,3,20,23,yes,yes,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_34.4_rev.tif,9242-28147-32640.tif,3,20,23,no,yes,0,0,
Batch7,,21nov17_7nov17_KAZ_m1_sp1_7.2_rev.tif,9120-3995-13352.tif,3,20,23,no,yes,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_26_rev.tif,18176-22052-27022.tif,3,20,23,n,y,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_40_rev.tif,18269-25735-9987.tif,3,20,23,n,yes,1,0,
Batch7,,21nov17_7nov17_KAZ_m1_sp1_7.4_rev.tif,15280-15394-11079.tif,3,20,23,n,y,0,0,
Batch7,,22dec17_4dec17_KAZ_m1_sp1_20_rev.tif,18871-31897-21088.tif,3,20,23,n,y,0,0,
Batch7,,22dec17_4dec17_KAZ_m1_sp1_19.1_rev.tif,14851-2644-8053.tif,4,20,23,n,y,0,0,sc kinda crumbly
Batch7,,26dec17_4dec17_SPIC_m1_sp1_12_rev.tif,8308-462-12768.tif,1,20,24,no,yes,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_35.2_rev.tif,20142-25093-7354.tif,1,20,24,n,y,0,0,
Batch7,,22dec17_4dec17_KAZ_m1_sp1_34_rev.tif,26899-18406-376.tif,1,20,24,n,y,0,0,
Batch7,,21nov17_7nov17_KAZ_m1_sp1_7.3_rev.tif,10674-2415-11095.tif,1,20,24,yes,n,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_1_rev.tif,10686-18352-25800.tif,1,20,24,yes,n,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_38.3_rev.tif,30824-11855-13204.tif,2,20,24,no,yes,0,0,
Batch7,,10oct17_5jul17_SPRET_m1_sp1_25.2rev.tif,8413-6566-29774.tif,2,20,24,n,y,1,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_28_rev.tif,4915-12432-16253.tif,2,20,24,no,yes,0,1,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_19_rev.tif,27242-6842-12338.tif,2,20,24,n,y,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_14_rev.tif,13184-4967-22714.tif,2,20,24,n,y,0,0,
Batch7,,21nov17_7nov17_KAZ_m1_sp1_6_rev.tif,27938-28163-16960.tif,2,20,24,n,y,0,0,
Batch7,,21nov17_7nov17_KAZ_m1_sp1_7.1_rev.tif,29979-28997-5194.tif,2,20,24,no,yes,0,0,
Batch7,,22dec17_4dec17_KAZ_m1_sp1_17_rev.tif,23272-11677-13006.tif,2,20,24,n,y,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_2.4_rev.tif,9731-26383-17264.tif,2,20,24,yes,n,0,0,
Batch7,,21nov17_7nov17_KAZ_m1_sp1_9_rev.tif,18796-26272-30876.tif,2,20,24,n,y,1,0,
Batch7,,10oct17_5jul17_SPRET_m1_sp1_14.1_rev.tif,13877-13442-25019.tif,3,20,24,no,yes,1,0,
Batch7,,21nov17_7nov17_KAZ_m1_sp1_13_rev.tif,32228-26201-32143.tif,3,20,24,n,yes,2,0,
Batch7,,22dec17_4dec17_KAZ_m1_sp1_21_rev.tif,5751-2017-4291.tif,3,20,24,no,yes,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_7_rev.tif,17047-3611-26681.tif,3,20,24,n,y,1,0,
Batch7,,10oct17_5jul17_SPRET_m1_sp1_10_rev.tif,29070-17228-18467.tif,4,20,24,no,y,1,1,
Batch7,,10oct17_5jul17_SPRET_m1_sp1_1_rev.tif,29322-16447-15670.tif,4,20,24,n,yes,1,0,
Batch7,,29dec17_4dec17_HMI_m1_sp1_19.3_rev.tif,3278-17890-14338.tif,4,20,24,no,yes,1,1,
Batch7,,29dec17_4dec17_HMI_m1_sp1_6_rev.tif,3975-13055-9854.tif,4,20,24,no,yes,1,0,
Batch7,,22dec17_4dec17_KAZ_m1_sp1_9_rev.tif,495-21894-28882.tif,4,20,24,n,yes,0,0,
Batch7,,10oct17_5jul17_SPRET_m1_sp1_13_rev.tif,693-19622-15060.tif,4,20,24,no,yes,0,0,
Batch7,,22dec17_4dec17_KAZ_m1_sp1_33.1_rev.tif,1192-32766-16329.tif,4,20,24,no,yes,2,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_25.2_rev.tif,7166-14191-4176.tif,4,20,24,no,yes,0,0,
Batch7,,29dec17_4dec17_HMI_m1_sp1_9_rev.tif,17586-27948-226.tif,4,20,24,n,y,0,0,
Batch7,,22dec17_4dec17_KAZ_m1_sp1_2_rev.tif,16458-9725-21292.tif,4,20,24,n,y,0,0,
Batch7,,10oct17_5jul17_SPRET_m1_sp1_12_rev.tif,21668-12295-28374.tif,5,20,24,no,yes,0,0,SC kinda raggy
Batch7,,10oct17_5jul17_SPRET_m1_sp1_27_rev.tif,23708-5470-28840.tif,5,20,24,n,y,1,8,SC kinda raggy
Batch7,,22dec17_4dec17_KAZ_m1_sp1_15_rev.tif,14430-28641-12334.tif,5,20,24,no,yes,0,1,
Batch7,,22dec17_4dec17_KAZ_m1_sp1_12_rev.tif,7318-20901-2614.tif,5,20,24,n,y,0,0,SC patchy
Batch7,,4dec17_7nov17_SPIC_m1_sp1_31.2_rev.tif,21330-16332-31564.tif,1,20,25,n,y,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_13_rev.tif,2172-26273-8955.tif,1,20,25,no,yes,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_18_rev.tif,5369-18825-12861.tif,1,20,25,no,yes,0,0,
Batch7,,21nov17_7nov17_KAZ_m1_sp1_16_rev.tif,28589-16255-9562.tif,1,20,25,no,yes,0,0,potential duplicate
Batch7,,26dec17_4dec17_SPIC_m1_sp1_8_rev.tif,14738-9566-1445.tif,1,20,25,no,yes,0,0,
Batch7,,21nov17_7nov17_KAZ_m1_sp1_3_rev.tif,23096-31351-21768.tif,1,20,25,n,y,0,0,
Batch7,,29dec17_4dec17_HMI_m1_sp1_19.1_rev.tif,31348-30781-5667.tif,2,20,25,no,yes,0,0,
Batch7,,10oct17_5jul17_SPRET_m1_sp1_21_rev.tif,32659-28954-24738.tif,2,20,25,n,yes,0,0,
Batch7,,29dec17_4dec17_HMI_m1_sp1_4.1_rev.tif,4780-171-24271.tif,2,20,25,no,yes,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_36.2_rev.tif,8338-2504-12681.tif,2,20,25,no,yes,1,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_38.2_rev.tif,9566-28799-901.tif,2,20,25,no,yes,0,0,
Batch7,,21nov17_7nov17_KAZ_m1_sp1_14.1_rev.tif,27100-25619-31043.tif,2,20,25,n,yes,1,0,potnetial duplicate
Batch7,,4dec17_7nov17_SPIC_m1_sp1_11_rev.tif,3687-24389-25509.tif,2,20,25,yes,,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_38.1_rev.tif,6919-15550-1796.tif,2,20,25,no,yes,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_3_rev.tif,16579-19568-12588.tif,2,20,25,n,y,1,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_13.1_rev.tif,21586-30007-29678.tif,2,20,25,n,y,0,1,SC kinda ragged
Batch7,,22dec17_4dec17_KAZ_m1_sp1_22_rev.tif,23595-3960-7666.tif,2,20,25,n,y,0,0,
Batch7,,29dec17_4dec17_HMI_m1_sp1_11_rev.tif,9873-6265-2668.tif,2,20,25,n,y,0,0,
Batch7,,29dec17_4dec17_HMI_m1_sp1_19.4_rev.tif,13753-31677-31209.tif,3,20,25,no,yes,1,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_24_rev.tif,2026-1386-11568.tif,3,20,25,no,yes,0,0,
Batch7,,10oct17_5jul17_SPRET_m1_sp1_8_rev.tif,24697-7220-12384.tif,3,20,25,n,yes,0,0,
Batch7,,29dec17_4dec17_HMI_m1_sp1_30_rev.tif,31989-12379-11351.tif,3,20,25,no,yes,1,0,
Batch7,,10oct17_5jul17_SPRET_m1_sp1_25.1_rev.tif,6300-15332-20820.tif,3,20,25,n,yes,1,0,
Batch7,,10oct17_5jul17_SPRET_m1_sp1_22.1_rev.tif,7777-30229-23122.tif,3,20,25,no,yes,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_33_rev.tif,18467-23237-12142.tif,3,20,25,yes,yes,0,0,
Batch7,,22dec17_4dec17_KAZ_m1_sp1_18_rev.tif,14078-3094-20742.tif,3,20,25,n,y,1,0,potential duplicate
Batch7,,21nov17_7nov17_KAZ_m1_sp1_8_rev.tif,15769-5074-9289.tif,3,20,25,n,n,1,0,
Batch7,,21nov17_7nov17_KAZ_m1_sp1_4.2_rev.tif,19389-4046-15150.tif,3,20,25,n,y,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_7_rev.tif,24975-24794-10277.tif,3,20,25,n,y,0,0,
Batch7,,22dec17_4dec17_KAZ_m1_sp1_16_rev.tif,30200-7927-18835.tif,3,20,25,no,yes,0,0,
Batch7,,21nov17_7nov17_KAZ_m1_sp1_17_rev.tif,7298-720-23235.tif,4,20,25,no,yes,2,0,black sploch
Batch7,,29dec17_4dec17_HMI_m1_sp1_7_rev.tif,18364-28799-4532.tif,4,20,25,n,y,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_10_rev.tif,2428-28227-7019.tif,1,20,26,no,yes,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_10_rev.tif,30120-22563-15914.tif,1,20,26,no,yes,0,0,
Batch7,,21nov17_7nov17_KAZ_m1_sp1_2.1_rev.tif,4280-21317-10210.tif,1,20,26,no,yes,0,0,
Batch7,,29dec17_4dec17_HMI_m1_sp1_29_rev.tif,24051-22380-12979.tif,1,20,26,n,y,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_31.1_rev.tif,16654-9912-11863.tif,2,20,26,n,y,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_24_rev.tif,17495-12330-30829.tif,2,20,26,n,yes,0,1,
Batch7,,21nov17_7nov17_KAZ_m1_sp1_11.4_rev.tif,30031-29959-28358.tif,2,20,26,no,yrd,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_3_rev.tif,8598-8185-29021.tif,2,20,26,no,yes,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_17_rev.tif,3552-30872-19190.tif,2,20,26,yes,yes,0,0,
Batch7,,21nov17_7nov17_KAZ_m1_sp1_2.4_rev.tif,6238-15291-18230.tif,2,20,26,no,yes,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_30_rev.tif,17357-10532-7368.tif,2,20,26,n,y,0,0,
Batch7,,29dec17_4dec17_HMI_m1_sp1_31_rev.tif,20425-20846-12797.tif,2,20,26,n,y,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_13.2_rev.tif,20869-29115-21395.tif,2,20,26,n,y,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_31_rev.tif,9687-12775-24171.tif,2,20,26,yes,n,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_20_rev.tif,9381-27598-23939.tif,2,20,26,n,y,0,0,
Batch7,,21nov17_7nov17_KAZ_m1_sp1_18_rev.tif,10175-8704-12434.tif,2,20,26,n,y,0,0,
Batch7,,10oct17_5jul17_SPRET_m1_sp1_23_rev.tif,20731-4752-28178.tif,3,20,26,n,yes,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_34.1_rev.tif,8253-79-746.tif,3,20,26,no,yes,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_11_rev.tif,607-14037-10846.tif,3,20,26,no,yes,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_2_rev.tif,6447-21640-15024.tif,3,20,26,no,yes,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_2.3_rev.tif,22678-5842-1830.tif,3,20,26,n,y,1,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_16.1_rev.tif,19024-19090-13719.tif,3,20,26,n,y,1,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_15_rev.tif,19798-1716-9779.tif,3,20,26,n,y,1,1,
Batch7,,22dec17_4dec17_KAZ_m1_sp1_11_rev.tif,24949-5707-12075.tif,3,20,26,n,y,2,0,
Batch7,,29dec17_4dec17_HMI_m1_sp1_8_rev.tif,22732-19406-153.tif,3,20,26,n,y,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_25.1_rev.tif,8409-30375-20473.tif,4,20,26,no,yes,0,0,
Batch7,,10oct17_5jul17_SPRET_m1_sp1_29_rev.tif,24977-24425-13606.tif,1,20,27,n,yes,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_2.1_rev.tif,3696-15407-15854.tif,1,20,27,no,yes,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_27_rev.tif,7554-25853-6838.tif,1,20,27,no,yes,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_4_rev.tif,16371-21148-2898.tif,1,20,27,no,yes,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_16.1_rev.tif,29022-11671-4010.tif,1,20,27,n,y,0,0,
Batch7,,22dec17_4dec17_KAZ_m1_sp1_14_rev.tif,10528-9461-23260.tif,1,20,27,n,y,0,0,
Batch7,,21nov17_7nov17_KAZ_m1_sp1_12_rev.tif,3494-4346-6756.tif,2,20,27,n,yes,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_27_rev.tif,5225-23946-25898.tif,2,20,27,no,yes,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_1.1_rev.tif,7172-3776-21848.tif,2,20,27,yes,,0,0,
Batch7,,22dec17_4dec17_KAZ_m1_sp1_33.2_rev.tif,10932-27648-24355.tif,2,20,27,n,y,0,0,
Batch7,,29dec17_4dec17_HMI_m1_sp1_5_rev.tif,18157-22054-9269.tif,2,20,27,no,yes,0,0,broken sc
Batch7,,26dec17_4dec17_SPIC_m1_sp1_35.1_rev.tif,25778-4751-18309.tif,2,20,27,n,y,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_15.1_rev.tif,18247-29163-22406.tif,2,20,27,n,y,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_20_rev.tif,9836-20748-25245.tif,2,20,27,n,y,1,0,
Batch7,,10oct17_5jul17_SPRET_m1_sp1_30_rev.tif,28053-24834-4983.tif,3,20,27,n,y,0,0,potential duplicate
Batch7,,4dec17_7nov17_SPIC_m1_sp1_14_rev.tif,24141-1611-27392.tif,3,20,27,n,y,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_26_rev.tif,27417-13358-3795.tif,5,20,27,n,y,0,0,
Batch7,,29dec17_4dec17_HMI_m1_sp1_32_rev.tif,9099-2599-1455.tif,1,20,28,no,yes,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_2.2_rev.tif,6695-6602-29677.tif,1,20,28,no,yes,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_34.2_rev.tif,23890-1891-32129.tif,1,20,28,n,y,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_19_rev.tif,22126-8223-17038.tif,1,20,28,n,y,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_32_rev.tif,19568-31434-17499.tif,2,20,28,n,y,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_36.1_rev.tif,220-95-1037.tif,2,20,28,yes,yes,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_30.1_rev.tif,29312-26609-6693.tif,2,20,28,yes,yes,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_29_rev.tif,1365-9446-22555.tif,2,20,28,no,yes,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_8.1_rev.tif,31728-22527-48.tif,2,20,28,no,yes,1,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_16.2_rev.tif,5479-28610-4014.tif,2,20,28,no,yes,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_23_rev.tif,16811-24347-1282.tif,2,20,28,n,y,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_22_rev.tif,20828-6939-25148.tif,2,20,28,yes,y,1,0,
Batch7,,10oct17_5jul17_SPRET_m1_sp1_28_rev.tif,11012-16504-30456.tif,3,20,28,no,y,1,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_41.3_rev.tif,959-15540-21365.tif,3,20,28,no,yes,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_16.2_rev.tif,4120-20760-29441.tif,3,20,28,no,yes,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_21_rev.tif,24709-1550-9467.tif,3,20,28,n,y,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_33_rev.tif,31741-8587-28465.tif,1,20,29,no,yes,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_18_rev.tif,23074-12357-12487.tif,1,20,29,n,y,0,0,
Batch7,,10oct17_5jul17_SPRET_m1_sp1_26_rev.tif,25538-27596-4711.tif,2,20,29,n,y,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_34.3_rev.tif,7590-22385-13905.tif,2,20,29,no,yes,0,0,potential duplicate
Batch7,,29dec17_4dec17_HMI_m1_sp1_33.1_rev.tif,8561-3529-2516.tif,2,20,29,n,yes,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_6_rev.tif,12221-26166-26029.tif,2,20,29,n,y,0,0,potnetial duplicate
Batch7,,4dec17_7nov17_SPIC_m1_sp1_6_rev.tif,22354-21343-27424.tif,2,20,29,n,y,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_41.2_rev.tif,18529-24847-27414.tif,2,20,29,n,y,0,0,
Batch7,,29dec17_4dec17_HMI_m1_sp1_16_rev.tif,1981-14670-1097.tif,3,20,29,no,yes,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_12.1_rev.tif,21579-8442-22331.tif,3,20,29,n,y,0,0,
Batch7,,21nov17_7nov17_KAZ_m1_sp1_19_rev.tif,27149-13949-11574.tif,3,20,29,n,y,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_35.1_rev.tif,17278-31684-15269.tif,1,20,30,n,y,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_30.2_rev.tif,28961-29649-9093.tif,2,20,30,no,yes,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_21_rev.tif,5388-13838-8452.tif,2,20,30,no,yes,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_16.3_rev.tif,6975-648-20179.tif,2,20,30,no,yes,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_37_rev.tif,28939-11107-31278.tif,2,20,30,n,y,0,0,
Batch7,,29dec17_4dec17_HMI_m1_sp1_17_rev.tif,25471-10204-3449.tif,3,20,30,n,y,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_9.2_rev.tif,26078-9259-567.tif,3,20,30,n,y,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_12.2_rev.tif,14074-18919-3478.tif,4,20,30,n,y,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_9.1_rev.tif,4025-9834-29432.tif,2,20,31,no,yes,0,0,
Batch7,,26dec17_4dec17_SPIC_m1_sp1_23_rev.tif,10883-14933-3515.tif,3,20,31,n,y,0,0,
Batch7,,4dec17_7nov17_SPIC_m1_sp1_17_rev.tif,15597-11618-20646.tif,1,20,32,n,y,0,0,
